user_db_id,would_publish,venue_db_id,field
188882,False,1647446,Biology
188882,True,1647560,Biology
188882,True,1647714,Biology
188882,True,1647811,Biology
188882,True,1647092,Biology
188882,True,1647108,Biology
188882,True,1647101,Biology
188882,True,1647607,Biology
188882,True,1647542,Biology
188882,False,1647807,Biology
188882,True,1647851,Biology
188882,True,1648015,Biology
188882,False,1648237,Biology
188882,False,1648265,Biology
188882,True,1648536,Biology
188882,True,1649773,Biology
188882,True,1647456,Biology
188882,False,1647235,Biology
188882,False,1647164,Biology
188407,True,1652156,Biology
188407,True,1664954,Biology
188407,True,1685137,Biology
188407,False,1647100,Biology
188407,False,1647103,Biology
188407,False,1647115,Biology
188407,True,1648597,Biology
188407,True,1654390,Biology
188407,True,1647094,Biology
188407,True,1647092,Biology
188407,True,1647108,Biology
188407,False,1647101,Biology
188407,False,1647607,Biology
188407,True,1651435,Biology
188407,False,1648713,Biology
188407,False,1651169,Biology
188407,False,1653213,Biology
188407,False,1673134,Biology
188407,True,1658979,Biology
188407,False,1647697,Biology
188407,False,1666788,Biology
188407,False,1678721,Biology
188407,False,1677699,Biology
179991,True,1659726,Psychology
179991,True,1648040,Psychology
179991,True,1647180,Psychology
179991,True,1647094,Psychology
179991,False,1647123,Psychology
179991,False,1647130,Psychology
179991,True,1647307,Psychology
179991,True,1647320,Psychology
179991,True,1647092,Psychology
179991,True,1647108,Psychology
179991,False,1647101,Psychology
179991,False,1647607,Psychology
179991,False,1648536,Psychology
179991,True,1647391,Psychology
179991,True,1647425,Psychology
179991,True,1647430,Psychology
179991,True,1647446,Psychology
179991,True,1647454,Psychology
179991,True,1647528,Psychology
179991,True,1647568,Psychology
179991,False,1647664,Psychology
179991,False,1647227,Psychology
179991,False,1647665,Psychology
174212,True,1653770,Mathematics
174212,True,1652626,Mathematics
174212,True,1648048,Mathematics
174212,False,1647440,Mathematics
174212,False,1647543,Mathematics
174212,False,1648090,Mathematics
174212,True,1662072,Mathematics
174212,True,1647461,Mathematics
174212,True,1647240,Mathematics
174212,True,1650953,Mathematics
174212,False,1652563,Mathematics
174212,False,1648479,Mathematics
174212,True,1649124,Mathematics
174212,False,1647887,Mathematics
174212,False,1648820,Mathematics
174212,False,1648813,Mathematics
174212,True,1650692,Mathematics
174212,False,1647539,Mathematics
174212,False,1649376,Mathematics
174212,False,1648637,Mathematics
174212,False,1658269,Mathematics
174212,False,1651246,Mathematics
174212,False,1650877,Mathematics
157734,True,1658431,Sociology
157734,True,1663425,Sociology
157734,True,1659245,Sociology
157734,True,1647255,Sociology
157734,True,1647893,Sociology
157734,True,1651169,Sociology
157734,True,1652997,Sociology
157734,True,1653213,Sociology
157734,True,1651435,Sociology
157734,False,1648713,Sociology
157734,True,1662981,Sociology
157734,False,1648524,Sociology
157734,False,1647555,Sociology
157734,False,1655047,Sociology
157734,False,1656994,Sociology
157734,True,1658315,Sociology
157734,False,1660617,Sociology
157734,False,1655499,Sociology
157734,True,1653111,Sociology
157734,True,1650616,Sociology
157734,False,1648511,Sociology
157734,False,1653316,Sociology
157734,False,1651560,Sociology
189048,True,1647101,Biology
189048,True,1653140,Biology
189048,True,1650390,Biology
189048,True,1647094,Biology
189048,True,1647103,Biology
189048,True,1647105,Biology
189048,True,1647108,Biology
189048,True,1647123,Biology
189048,True,1647092,Biology
189048,True,1647607,Biology
189048,True,1647807,Biology
189048,True,1647235,Biology
189048,True,1647456,Biology
189048,True,1647164,Biology
189048,False,1647189,Biology
189048,True,1647206,Biology
189048,True,1647312,Biology
189048,True,1647373,Biology
189048,True,1647379,Biology
189048,True,1647522,Biology
189048,True,1647542,Biology
189048,True,1647599,Biology
189048,True,1647714,Biology
187834,True,1648157,Psychology
187834,True,1648972,Psychology
187834,True,1648096,Psychology
187834,False,1647280,Psychology
187834,False,1647389,Psychology
187834,False,1647414,Psychology
187834,False,1647094,Psychology
187834,True,1648890,Psychology
187834,False,1651510,Psychology
187834,False,1651463,Psychology
187834,False,1650113,Psychology
187834,False,1649660,Psychology
187834,True,1647092,Psychology
187834,True,1647108,Psychology
187834,False,1647101,Psychology
187834,False,1647607,Psychology
187834,False,1647180,Psychology
187834,True,1651281,Psychology
187834,False,1647320,Psychology
187834,False,1650715,Psychology
187834,False,1663313,Psychology
187834,False,1648895,Psychology
187834,True,1650352,Psychology
188313,True,1653351,History
188313,True,1658139,History
188313,True,1647120,History
188313,False,1647117,History
188313,False,1647271,History
188313,False,1647556,History
188313,True,1652452,History
188313,True,1647407,History
188313,True,1648413,History
188313,True,1662051,History
188313,False,1649056,History
188313,False,1648203,History
188313,False,1650681,History
188313,True,1648308,History
188313,True,1648975,History
188313,False,1649322,History
188313,True,1682035,History
188313,False,1664385,History
188313,False,1680197,History
188313,True,1647911,History
188313,True,1650668,History
188313,False,1651626,History
188313,False,1654571,History
188052,True,1647118,Engineering
188052,True,1647612,Engineering
188052,True,1708323,Engineering
188052,True,1647098,Engineering
188052,False,1648694,Engineering
188052,True,1657889,Engineering
188052,True,1647112,Engineering
188052,True,1647121,Engineering
188052,True,1647092,Engineering
188052,True,1647094,Engineering
188052,False,1647108,Engineering
188052,True,1647245,Engineering
188052,False,1647113,Engineering
188052,True,1654270,Engineering
188052,True,1647203,Engineering
188052,False,1647144,Engineering
188052,False,1647607,Engineering
188052,True,1647210,Engineering
188052,True,1649695,Engineering
188052,False,1648662,Engineering
188052,True,1648135,Engineering
188052,True,1647439,Engineering
188052,True,1652723,Engineering
177734,True,1647467,Sociology
177734,True,1654493,Sociology
177734,True,1674665,Sociology
177734,True,1647277,Sociology
177734,False,1647309,Sociology
177734,True,1647590,Sociology
177734,True,1647608,Sociology
177734,False,1647625,Sociology
177734,True,1662957,Sociology
177734,True,1647094,Sociology
177734,True,1647092,Sociology
177734,False,1647108,Sociology
177734,True,1648524,Sociology
177734,True,1647555,Sociology
177734,True,1647839,Sociology
177734,True,1647125,Sociology
177734,True,1647091,Sociology
177734,True,1647097,Sociology
177734,True,1647093,Sociology
177734,True,1647181,Sociology
177734,False,1647128,Sociology
177734,True,1648559,Sociology
177734,False,1648881,Sociology
179635,True,1656297,Computer science
179635,True,1692626,Computer science
179635,True,1664160,Computer science
179635,False,1647102,Computer science
179635,False,1647108,Computer science
179635,True,1651464,Computer science
179635,True,1652434,Computer science
179635,True,1655030,Computer science
179635,False,1649128,Computer science
179635,True,1648309,Computer science
179635,False,1651012,Computer science
179635,True,1672786,Computer science
179635,False,1649506,Computer science
179635,True,1667669,Computer science
179635,True,1679016,Computer science
179635,True,1696228,Computer science
179635,False,1653984,Computer science
179635,False,1647092,Computer science
179635,False,1707453,Computer science
179635,False,1648494,Computer science
179635,True,1648191,Computer science
179635,True,1674521,Computer science
179635,True,1675083,Computer science
179635,True,1682650,Computer science
179635,True,1655856,Computer science
179635,True,1667212,Computer science
179635,True,1665580,Computer science
189255,True,1647248,Biology
189255,True,1648554,Biology
189255,True,1647096,Biology
189255,True,1647092,Biology
189255,True,1647094,Biology
189255,True,1647101,Biology
189255,True,1647108,Biology
189255,False,1647164,Biology
189255,True,1647807,Biology
189255,False,1647235,Biology
189255,True,1647373,Biology
189255,False,1647209,Biology
189255,False,1647621,Biology
189255,False,1647238,Biology
189255,False,1647390,Biology
189255,False,1649773,Biology
189255,False,1647140,Biology
189255,False,1647151,Biology
189255,False,1647196,Biology
189255,False,1649508,Biology
189255,False,1647118,Biology
189255,False,1647320,Biology
189255,True,1648066,Biology
188523,True,1660200,Computer science
188523,True,1669381,Computer science
188523,True,1652267,Computer science
188523,True,1648769,Computer science
188523,True,1648806,Computer science
188523,True,1660971,Computer science
188523,False,1663080,Computer science
188523,False,1663711,Computer science
188523,True,1648971,Computer science
188523,True,1650344,Computer science
188523,True,1650647,Computer science
188523,False,1648003,Computer science
188523,True,1650193,Computer science
188523,True,1651438,Computer science
188523,True,1648951,Computer science
188523,True,1648487,Computer science
188523,True,1649636,Computer science
188523,False,1648047,Computer science
188523,False,1671807,Computer science
188523,True,1656846,Computer science
188523,True,1654448,Computer science
188523,False,1649447,Computer science
188523,False,1654210,Computer science
188523,True,1651954,Computer science
187470,True,1647582,Medicine
187470,True,1648366,Medicine
187470,True,1649468,Medicine
187470,True,1647096,Medicine
187470,True,1647105,Medicine
187470,False,1647122,Medicine
187470,False,1647187,Medicine
187470,True,1647320,Medicine
187470,True,1647108,Medicine
187470,True,1647092,Medicine
187470,True,1647094,Medicine
187470,False,1647101,Medicine
187470,False,1647607,Medicine
187470,True,1647332,Medicine
187470,True,1647568,Medicine
187470,False,1647629,Medicine
187470,True,1647180,Medicine
187470,True,1648536,Medicine
187470,False,1647665,Medicine
187470,True,1649072,Medicine
187470,False,1647227,Medicine
187470,True,1647194,Medicine
187470,False,1647347,Medicine
184891,True,1648881,History
184891,True,1647436,History
184891,True,1669723,History
184891,True,1647120,History
184891,False,1648140,History
184891,False,1648228,History
184891,False,1648413,History
184891,True,1651206,History
184891,True,1654571,History
184891,False,1650069,History
184891,False,1656542,History
184891,False,1647467,History
184891,True,1647911,History
184891,False,1647710,History
184891,False,1647094,History
184891,False,1647410,History
184891,False,1671189,History
184891,False,1661518,History
184891,False,1651007,History
184891,False,1649664,History
184891,False,1662957,History
184891,True,1663285,History
184891,False,1656785,History
184891,True,1666676,History
184891,True,1650861,History
156980,True,1647092,Physics
156980,True,1647118,Physics
156980,True,1647129,Physics
156980,False,1647100,Physics
156980,False,1647113,Physics
156980,False,1647901,Physics
156980,True,1647150,Physics
156980,True,1647166,Physics
156980,False,1647487,Physics
156980,True,1647094,Physics
156980,True,1647108,Physics
156980,False,1647101,Physics
156980,False,1647607,Physics
156980,True,1650393,Physics
156980,True,1649748,Physics
156980,False,1647144,Physics
156980,True,1665245,Physics
156980,False,1647977,Physics
156980,False,1648676,Physics
156980,False,1648236,Physics
156980,True,1647203,Physics
156980,True,1647245,Physics
156980,True,1654270,Physics
156980,True,1647496,Physics
156980,True,1657873,Physics
156980,True,1647595,Physics
188247,True,1655029,Engineering
188247,True,1706223,Engineering
188247,True,1708258,Engineering
188247,False,1647326,Engineering
188247,True,1647370,Engineering
188247,True,1647700,Engineering
188247,False,1647776,Engineering
188247,False,1647801,Engineering
188247,True,1648575,Engineering
188247,False,1647716,Engineering
188247,False,1652592,Engineering
188247,False,1648034,Engineering
188247,True,1649879,Engineering
188247,False,1648613,Engineering
188247,False,1649131,Engineering
188247,False,1658586,Engineering
188247,False,1650182,Engineering
188247,False,1650376,Engineering
188247,False,1656625,Engineering
188247,False,1654278,Engineering
188247,False,1655371,Engineering
188247,False,1656243,Engineering
188247,True,1654944,Engineering
188247,True,1652971,Engineering
188247,True,1653842,Engineering
188247,True,1652338,Engineering
188247,True,1656739,Engineering
188247,True,1698084,Engineering
189241,True,1647595,Physics
189241,True,1652120,Physics
189241,True,1647936,Physics
189241,True,1647098,Physics
189241,True,1647129,Physics
189241,True,1647179,Physics
189241,True,1647350,Physics
189241,True,1647500,Physics
189241,True,1647118,Physics
189241,False,1647367,Physics
189241,True,1647150,Physics
189241,True,1647166,Physics
189241,True,1647092,Physics
189241,True,1647094,Physics
189241,True,1647487,Physics
189241,True,1647245,Physics
189241,False,1647340,Physics
189241,True,1647657,Physics
189241,False,1647144,Physics
189241,True,1647914,Physics
189241,True,1648271,Physics
189241,True,1648339,Physics
189241,True,1648576,Physics
187413,True,1649107,Philosophy
187413,True,1653031,Philosophy
187413,True,1649318,Philosophy
187413,True,1648119,Philosophy
187413,True,1648574,Philosophy
187413,True,1649884,Philosophy
187413,True,1650892,Philosophy
187413,True,1653390,Philosophy
187413,True,1650345,Philosophy
187413,True,1649921,Philosophy
187413,True,1661977,Philosophy
187413,True,1654039,Philosophy
187413,True,1647878,Philosophy
187413,True,1651058,Philosophy
187413,True,1656065,Philosophy
187413,True,1656506,Philosophy
187413,True,1664675,Philosophy
187413,True,1648927,Philosophy
187413,True,1668301,Philosophy
187413,True,1663943,Philosophy
187413,False,1651463,Philosophy
187413,False,1647094,Philosophy
187413,False,1648157,Philosophy
211746,True,1647436,History
211746,True,1656057,History
211746,True,1686196,History
211746,True,1647120,History
211746,False,1647407,History
211746,False,1647845,History
211746,True,1648881,History
211746,False,1649214,History
211746,False,1651206,History
211746,False,1648767,History
211746,False,1661383,History
211746,True,1654571,History
211746,False,1650069,History
211746,False,1669723,History
211746,False,1647710,History
211746,False,1647911,History
211746,False,1647467,History
211746,False,1652648,History
211746,False,1671189,History
211746,False,1648413,History
211746,False,1647410,History
211746,False,1656785,History
211746,False,1649322,History
169780,True,1648464,Philosophy
169780,True,1653184,Philosophy
169780,True,1688382,Philosophy
169780,True,1647107,Philosophy
169780,False,1647265,Philosophy
169780,False,1647819,Philosophy
169780,False,1649610,Philosophy
169780,False,1651463,Philosophy
169780,True,1658116,Philosophy
169780,True,1660339,Philosophy
169780,False,1657417,Philosophy
169780,False,1650715,Philosophy
169780,False,1650975,Philosophy
169780,False,1651063,Philosophy
169780,True,1677506,Philosophy
169780,False,1655920,Philosophy
169780,False,1663692,Philosophy
169780,False,1650354,Philosophy
169780,False,1667646,Philosophy
169780,False,1672117,Philosophy
169780,False,1655871,Philosophy
169780,False,1649838,Philosophy
169780,False,1660820,Philosophy
169780,True,1663052,Philosophy
155603,True,1648524,Sociology
155603,True,1650744,Sociology
155603,True,1647709,Sociology
155603,True,1647555,Sociology
155603,True,1647590,Sociology
155603,True,1647893,Sociology
155603,True,1650513,Sociology
155603,True,1651442,Sociology
155603,True,1664286,Sociology
155603,True,1648093,Sociology
155603,True,1653909,Sociology
155603,False,1648890,Sociology
155603,True,1658315,Sociology
155603,True,1652360,Sociology
155603,True,1652843,Sociology
155603,True,1653111,Sociology
155603,True,1655427,Sociology
155603,True,1655641,Sociology
155603,True,1656014,Sociology
155603,True,1656211,Sociology
155603,True,1647839,Sociology
155603,True,1656504,Sociology
155603,True,1656606,Sociology
188049,True,1648971,Computer science
188049,True,1650647,Computer science
188049,True,1683318,Computer science
188049,False,1647092,Computer science
188049,False,1647094,Computer science
188049,False,1647101,Computer science
188049,True,1650344,Computer science
188049,True,1652267,Computer science
188049,True,1660200,Computer science
188049,True,1650193,Computer science
188049,True,1648003,Computer science
188049,True,1648487,Computer science
188049,True,1649636,Computer science
188049,True,1654448,Computer science
188049,False,1648047,Computer science
188049,False,1656846,Computer science
188049,True,1663496,Computer science
188049,True,1660757,Computer science
188049,False,1654210,Computer science
188049,False,1647426,Computer science
188049,True,1679455,Computer science
188049,True,1671487,Computer science
188049,True,1648769,Computer science
188618,True,1673867,Computer science
188618,True,1657999,Computer science
188618,True,1695779,Computer science
188618,True,1648132,Computer science
188618,False,1648716,Computer science
188618,True,1651249,Computer science
188618,True,1651513,Computer science
188618,False,1652547,Computer science
188618,True,1648191,Computer science
188618,True,1648582,Computer science
188618,True,1650392,Computer science
188618,True,1659799,Computer science
188618,False,1652399,Computer science
188618,False,1648751,Computer science
188618,False,1652690,Computer science
188618,True,1648453,Computer science
188618,True,1655119,Computer science
188618,True,1656477,Computer science
188618,True,1648145,Computer science
188618,True,1665890,Computer science
188618,True,1662461,Computer science
188618,True,1664934,Computer science
188618,True,1655856,Computer science
188801,True,1647092,Biology
188801,True,1647108,Biology
188801,True,1648554,Biology
188801,True,1647100,Biology
188801,True,1647101,Biology
188801,True,1647164,Biology
188801,True,1647560,Biology
188801,False,1649666,Biology
188801,True,1647094,Biology
188801,False,1647607,Biology
188801,False,1647373,Biology
188801,False,1647248,Biology
188801,False,1647235,Biology
188801,True,1658108,Biology
188801,False,1647209,Biology
188801,False,1647807,Biology
188801,False,1647542,Biology
188801,False,1647152,Biology
188801,False,1648296,Biology
188801,False,1647320,Biology
188801,False,1647196,Biology
188801,False,1647140,Biology
188801,False,1647621,Biology
188801,True,1661660,Biology
188801,True,1652828,Biology
188801,True,1649258,Biology
188801,True,1647243,Biology
188801,True,1650306,Biology
188801,True,1651961,Biology
189201,True,1653470,Chemistry
189201,True,1680828,Chemistry
189201,True,1647237,Chemistry
189201,True,1647094,Chemistry
189201,True,1647100,Chemistry
189201,True,1647113,Chemistry
189201,True,1647118,Chemistry
189201,False,1647122,Chemistry
189201,True,1647092,Chemistry
189201,True,1647108,Chemistry
189201,True,1647152,Chemistry
189201,False,1647101,Chemistry
189201,False,1647607,Chemistry
189201,True,1647127,Chemistry
189201,False,1647164,Chemistry
189201,True,1647173,Chemistry
189201,True,1647177,Chemistry
189201,True,1647231,Chemistry
189201,True,1647261,Chemistry
189201,True,1647262,Chemistry
189201,False,1647264,Chemistry
189201,True,1647459,Chemistry
189201,True,1647243,Chemistry
176209,True,1649056,Economics
176209,True,1647874,Economics
176209,True,1653261,Economics
176209,False,1650714,Economics
176209,True,1655738,Economics
176209,True,1648203,Economics
176209,True,1650681,Economics
176209,True,1650343,Economics
176209,True,1653339,Economics
176209,True,1651282,Economics
176209,True,1650235,Economics
176209,False,1654001,Economics
176209,True,1651262,Economics
176209,True,1652322,Economics
176209,True,1648193,Economics
176209,True,1652768,Economics
176209,True,1655568,Economics
176209,False,1658190,Economics
176209,True,1660079,Economics
176209,False,1654527,Economics
176209,False,1647543,Economics
176209,False,1653733,Economics
176209,True,1657726,Economics
186617,True,1651568,Computer science
186617,True,1691330,Computer science
186617,True,1650586,Computer science
186617,False,1647132,Computer science
186617,False,1650986,Computer science
186617,True,1651039,Computer science
186617,False,1653022,Computer science
186617,True,1651275,Computer science
186617,False,1651758,Computer science
186617,True,1656488,Computer science
186617,True,1655377,Computer science
186617,False,1663775,Computer science
186617,False,1648191,Computer science
186617,False,1651415,Computer science
186617,False,1650808,Computer science
186617,False,1656477,Computer science
186617,True,1661521,Computer science
186617,True,1655119,Computer science
186617,False,1653919,Computer science
186617,False,1653092,Computer science
186617,False,1653808,Computer science
186617,False,1651508,Computer science
186617,False,1648145,Computer science
186718,True,1650354,Psychology
186718,True,1655379,Psychology
186718,True,1651804,Psychology
186718,False,1647280,Psychology
186718,True,1647405,Psychology
186718,True,1647414,Psychology
186718,False,1647590,Psychology
186718,True,1647792,Psychology
186718,True,1648890,Psychology
186718,True,1647094,Psychology
186718,True,1647092,Psychology
186718,True,1647108,Psychology
186718,False,1647101,Psychology
186718,False,1647607,Psychology
186718,False,1647819,Psychology
186718,True,1648096,Psychology
186718,True,1648972,Psychology
186718,True,1650113,Psychology
186718,False,1649660,Psychology
186718,False,1659942,Psychology
186718,False,1651463,Psychology
186718,False,1648756,Psychology
186718,False,1651510,Psychology
186718,True,1664909,Psychology
159379,True,1650682,Psychology
159379,True,1654200,Psychology
159379,True,1673868,Psychology
159379,False,1647280,Psychology
159379,False,1647819,Psychology
159379,True,1648890,Psychology
159379,True,1648972,Psychology
159379,False,1650987,Psychology
159379,True,1648093,Psychology
159379,True,1650354,Psychology
159379,True,1648096,Psychology
159379,True,1652016,Psychology
159379,True,1650113,Psychology
159379,True,1659942,Psychology
159379,True,1663313,Psychology
159379,True,1651463,Psychology
159379,True,1651281,Psychology
159379,True,1647094,Psychology
159379,True,1647092,Psychology
159379,False,1647108,Psychology
159379,True,1657417,Psychology
159379,False,1650715,Psychology
159379,True,1650273,Psychology
186952,True,1648524,Sociology
186952,True,1656211,Sociology
186952,True,1658136,Sociology
186952,True,1647096,Sociology
186952,True,1647555,Sociology
186952,True,1647590,Sociology
186952,True,1647709,Sociology
186952,True,1647893,Sociology
186952,True,1658315,Sociology
186952,True,1662981,Sociology
186952,True,1659245,Sociology
186952,True,1653111,Sociology
186952,True,1648093,Sociology
186952,False,1648890,Sociology
186952,False,1649263,Sociology
186952,True,1650207,Sociology
186952,True,1650513,Sociology
186952,True,1650744,Sociology
186952,True,1651484,Sociology
186952,True,1653187,Sociology
186952,True,1653872,Sociology
186952,True,1653909,Sociology
186952,True,1647094,Sociology
186952,True,1672287,Sociology
162778,True,1683936,Sociology
162778,True,1652111,Sociology
162778,True,1708820,Sociology
162778,False,1647555,Sociology
162778,False,1647590,Sociology
162778,False,1647709,Sociology
162778,False,1648524,Sociology
162778,True,1664286,Sociology
162778,True,1650744,Sociology
162778,False,1653909,Sociology
162778,False,1653059,Sociology
162778,False,1650513,Sociology
162778,False,1657808,Sociology
162778,False,1649621,Sociology
162778,False,1647434,Sociology
162778,False,1662981,Sociology
162778,False,1658577,Sociology
162778,False,1647839,Sociology
162778,False,1647410,Sociology
162778,False,1647666,Sociology
162778,True,1658421,Sociology
162778,False,1648093,Sociology
162778,False,1666807,Sociology
187443,True,1647722,Biology
187443,True,1652513,Biology
187443,True,1652463,Biology
187443,False,1647134,Biology
187443,False,1647819,Biology
187443,False,1650007,Biology
187443,True,1648161,Biology
187443,False,1650828,Biology
187443,True,1647092,Biology
187443,True,1647094,Biology
187443,True,1647108,Biology
187443,False,1647607,Biology
187443,True,1648390,Biology
187443,False,1647101,Biology
187443,True,1647649,Biology
187443,True,1647827,Biology
187443,True,1647638,Biology
187443,True,1650126,Biology
187443,True,1648393,Biology
187443,False,1649160,Biology
187443,True,1649766,Biology
187443,True,1653112,Biology
187443,False,1647096,Biology
187563,True,1653301,History
187563,True,1651604,History
187563,True,1650696,History
187563,True,1647120,History
187563,False,1655727,History
187563,False,1652852,History
187563,False,1679852,History
187563,True,1647911,History
187563,False,1648413,History
187563,True,1648033,History
187563,False,1652565,History
187563,False,1647981,History
187563,True,1654571,History
187563,True,1658778,History
187563,False,1651626,History
187563,False,1647710,History
187563,False,1650069,History
187563,False,1651007,History
187563,False,1647467,History
187563,False,1655033,History
187563,False,1647094,History
187563,False,1671189,History
187563,False,1657836,History
184208,True,1647555,Sociology
184208,True,1651472,Sociology
184208,True,1658136,Sociology
184208,False,1647590,Sociology
184208,True,1650413,Sociology
184208,True,1653831,Sociology
184208,True,1656014,Sociology
184208,False,1658380,Sociology
184208,True,1648524,Sociology
184208,True,1647410,Sociology
184208,False,1655387,Sociology
184208,True,1655804,Sociology
184208,True,1647709,Sociology
184208,False,1659841,Sociology
184208,True,1664286,Sociology
184208,False,1652791,Sociology
184208,True,1648737,Sociology
184208,False,1657683,Sociology
184208,True,1657808,Sociology
184208,True,1650744,Sociology
184208,False,1650513,Sociology
184208,False,1648093,Sociology
184208,False,1653909,Sociology
184208,True,1665503,Sociology
189250,True,1695185,Psychology
189250,True,1655495,Psychology
189250,True,1687747,Psychology
189250,True,1647096,Psychology
189250,True,1647247,Psychology
189250,True,1647485,Psychology
189250,True,1648096,Psychology
189250,True,1648511,Psychology
189250,True,1648093,Psychology
189250,True,1648890,Psychology
189250,True,1650354,Psychology
189250,True,1648972,Psychology
189250,True,1653588,Psychology
189250,True,1647792,Psychology
189250,True,1647094,Psychology
189250,True,1647092,Psychology
189250,True,1647108,Psychology
189250,True,1647101,Psychology
189250,True,1647607,Psychology
189250,True,1649078,Psychology
189250,True,1649355,Psychology
189250,True,1649379,Psychology
189250,True,1647125,Psychology
188464,True,1647097,Psychology
188464,True,1648040,Psychology
188464,True,1649038,Psychology
188464,True,1647096,Psychology
188464,True,1647188,Psychology
188464,False,1647405,Psychology
188464,False,1647670,Psychology
188464,True,1647792,Psychology
188464,True,1647667,Psychology
188464,True,1647125,Psychology
188464,True,1647091,Psychology
188464,True,1647094,Psychology
188464,True,1647092,Psychology
188464,False,1647108,Psychology
188464,False,1647101,Psychology
188464,True,1647839,Psychology
188464,True,1647961,Psychology
188464,False,1648108,Psychology
188464,True,1647093,Psychology
188464,True,1647181,Psychology
188464,False,1647116,Psychology
188464,False,1647380,Psychology
188464,False,1647128,Psychology
179686,True,1648574,Philosophy
179686,True,1650892,Philosophy
179686,True,1656506,Philosophy
179686,True,1648119,Philosophy
179686,True,1649107,Philosophy
179686,True,1653031,Philosophy
179686,True,1654039,Philosophy
179686,False,1657140,Philosophy
179686,True,1649318,Philosophy
179686,True,1650345,Philosophy
179686,True,1656065,Philosophy
179686,True,1649884,Philosophy
179686,True,1653390,Philosophy
179686,True,1649921,Philosophy
179686,True,1661977,Philosophy
179686,True,1647878,Philosophy
179686,False,1651058,Philosophy
179686,True,1662372,Philosophy
179686,True,1668301,Philosophy
179686,True,1663943,Philosophy
179686,False,1651463,Philosophy
179686,False,1648157,Philosophy
179686,True,1670129,Philosophy
179686,True,1648927,Philosophy
169365,True,1647092,Biology
169365,True,1647862,Biology
169365,True,1653975,Biology
169365,True,1647101,Biology
169365,True,1647105,Biology
169365,True,1647108,Biology
169365,False,1647115,Biology
169365,True,1647123,Biology
169365,True,1647094,Biology
169365,True,1647607,Biology
169365,True,1647542,Biology
169365,True,1647807,Biology
169365,True,1647235,Biology
169365,True,1647140,Biology
169365,True,1647161,Biology
169365,True,1647164,Biology
169365,True,1647169,Biology
169365,True,1647180,Biology
169365,False,1647238,Biology
169365,True,1647296,Biology
169365,True,1647320,Biology
169365,True,1647332,Biology
169365,False,1647373,Biology
189348,True,1648096,Psychology
189348,True,1648972,Psychology
189348,True,1671658,Psychology
189348,True,1655410,Psychology
189348,True,1648890,Psychology
189348,False,1648093,Psychology
189348,False,1650352,Psychology
189348,False,1651510,Psychology
189348,True,1650354,Psychology
189348,False,1647094,Psychology
189348,False,1650113,Psychology
189348,True,1647792,Psychology
189348,False,1648756,Psychology
189348,False,1651281,Psychology
189348,False,1647943,Psychology
189348,False,1649041,Psychology
189348,False,1650063,Psychology
189348,True,1651463,Psychology
189348,True,1663313,Psychology
189348,True,1652016,Psychology
189348,True,1650682,Psychology
189348,False,1657417,Psychology
189348,False,1659942,Psychology
189348,True,1652802,Psychology
174224,True,1647118,Chemistry
174224,True,1647367,Chemistry
174224,True,1647179,Chemistry
174224,False,1647101,Chemistry
174224,False,1647235,Chemistry
174224,False,1647263,Chemistry
174224,True,1647340,Chemistry
174224,False,1647500,Chemistry
174224,True,1647245,Chemistry
174224,True,1650766,Chemistry
174224,True,1654270,Chemistry
174224,True,1648669,Chemistry
174224,False,1647203,Chemistry
174224,False,1648204,Chemistry
174224,False,1647113,Chemistry
174224,True,1647092,Chemistry
174224,True,1647094,Chemistry
174224,False,1647108,Chemistry
174224,False,1651426,Chemistry
174224,False,1647607,Chemistry
174224,False,1647350,Chemistry
174224,False,1647112,Chemistry
174224,True,1649183,Chemistry
174224,True,1648244,Chemistry
174224,True,1647210,Chemistry
187725,True,1650953,Mathematics
187725,True,1647461,Mathematics
187725,True,1647240,Mathematics
187725,False,1647370,Mathematics
187725,False,1647371,Mathematics
187725,False,1647716,Mathematics
187725,True,1652563,Mathematics
187725,True,1648479,Mathematics
187725,True,1650692,Mathematics
187725,True,1648820,Mathematics
187725,True,1649124,Mathematics
187725,True,1649376,Mathematics
187725,True,1658269,Mathematics
187725,True,1653263,Mathematics
187725,True,1657109,Mathematics
187725,False,1648637,Mathematics
187725,True,1650877,Mathematics
187725,True,1647539,Mathematics
187725,False,1647887,Mathematics
187725,False,1648813,Mathematics
187725,False,1658873,Mathematics
187725,True,1676888,Mathematics
187725,True,1663821,Mathematics
189281,True,1655666,Psychology
189281,True,1654160,Psychology
189281,True,1683781,Psychology
189281,False,1647091,Psychology
189281,False,1647093,Psychology
189281,False,1647094,Psychology
189281,True,1651533,Psychology
189281,True,1650008,Psychology
189281,True,1648713,Psychology
189281,True,1652698,Psychology
189281,True,1651435,Psychology
189281,True,1659183,Psychology
189281,True,1663871,Psychology
189281,True,1660465,Psychology
189281,False,1648093,Psychology
189281,False,1668264,Psychology
189281,False,1648890,Psychology
189281,False,1659048,Psychology
189281,True,1651169,Psychology
189281,True,1653213,Psychology
189281,False,1648096,Psychology
189281,False,1647792,Psychology
189281,True,1660969,Psychology
187906,True,1647094,Psychology
187906,True,1651804,Psychology
187906,True,1647096,Psychology
187906,False,1647137,Psychology
187906,False,1647143,Psychology
187906,False,1647280,Psychology
187906,True,1647092,Psychology
187906,True,1647108,Psychology
187906,False,1647101,Psychology
